Año,Mes,Día,Fecha,Combustible,Consumo,Crecimiento Interanual,Categoría
2015,12,1,12/1/2015,Gasolina Total,1100000.89,0.096576927,Gasolina Total
2016,1,1,1/1/2016,Gasolina Total,978917.87,0.061458565,Gasolina Total
2016,2,1,2/1/2016,Gasolina Total,991375.54,0.163096817,Gasolina Total
2016,3,1,3/1/2016,Gasolina Total,1061976.86,0.084617823,Gasolina Total
2016,4,1,4/1/2016,Gasolina Total,1013077.67,0.125353615,Gasolina Total
2016,5,1,5/1/2016,Gasolina Total,1019711.17,0.134063587,Gasolina Total
2016,6,1,6/1/2016,Gasolina Total,988341.43,0.103850203,Gasolina Total
2016,7,1,7/1/2016,Gasolina Total,1028049.32,0.075306694,Gasolina Total
2016,8,1,8/1/2016,Gasolina Total,1071744.33,0.124598314,Gasolina Total
2016,9,1,9/1/2016,Gasolina Total,1005438.4,0.087566377,Gasolina Total
2016,10,1,10/1/2016,Gasolina Total,1050032.37,0.069591977,Gasolina Total
2016,11,1,11/1/2016,Gasolina Total,1011049.74,0.07520877,Gasolina Total
2016,12,1,12/1/2016,Gasolina Total,1139493.82,0.035902635,Gasolina Total
2017,1,1,1/1/2017,Gasolina Total,1023504.09,0.045546436,Gasolina Total
2017,2,1,2/1/2017,Gasolina Total,980554.26,-0.01091542,Gasolina Total
2017,3,1,3/1/2017,Gasolina Total,1116192.94,0.051052035,Gasolina Total
2017,4,1,4/1/2017,Gasolina Total,1030408.99,0.017107593,Gasolina Total
2017,5,1,5/1/2017,Gasolina Total,1105745.99,0.084371754,Gasolina Total
2017,6,1,6/1/2017,Gasolina Total,1027870,0.039994853,Gasolina Total
2017,7,1,7/1/2017,Gasolina Total,1129433.11,0.098617632,Gasolina Total
2017,8,1,8/1/2017,Gasolina Total,1118736.91,0.043846819,Gasolina Total
2017,9,1,9/1/2017,Gasolina Total,1053511.22,0.047812795,Gasolina Total
2017,10,1,10/1/2017,Gasolina Total,1096421.15,0.044178429,Gasolina Total
2017,11,1,11/1/2017,Gasolina Total,1073976.9,0.06223943,Gasolina Total
2017,12,1,12/1/2017,Gasolina Total,1209521.46,0.061455042,Gasolina Total
2018,1,1,1/1/2018,Gasolina Total,1110566.28,0.085062865,Gasolina Total
2018,2,1,2/1/2018,Gasolina Total,1047251.67,0.068020111,Gasolina Total
2018,3,1,3/1/2018,Gasolina Total,1189454.31,0.065635042,Gasolina Total
2018,4,1,4/1/2018,Gasolina Total,1092645.39,0.060399706,Gasolina Total
2018,5,1,5/1/2018,Gasolina Total,1114524.83,0.007939292,Gasolina Total
2018,6,1,6/1/2018,Gasolina Total,1073342.94,0.044239972,Gasolina Total
2018,7,1,7/1/2018,Gasolina Total,1131587.09,0.001907134,Gasolina Total
2018,8,1,8/1/2018,Gasolina Total,1163883.74,0.040355181,Gasolina Total
2018,9,1,9/1/2018,Gasolina Total,1082833.12,0.027832546,Gasolina Total
2018,10,1,10/1/2018,Gasolina Total,1153225.9,0.051809243,Gasolina Total
2018,11,1,11/1/2018,Gasolina Total,1137104.92,0.058779681,Gasolina Total
2018,12,1,12/1/2018,Gasolina Total,1286951.42,0.06401702,Gasolina Total
2019,1,1,1/1/2019,Gasolina Total,1198397.65,0.079087013,Gasolina Total
2019,2,1,2/1/2019,Gasolina Total,1124534.24,0.073795604,Gasolina Total
2019,3,1,3/1/2019,Gasolina Total,1255987.35,0.055935768,Gasolina Total
2019,4,1,4/1/2019,Gasolina Total,1256526.48,0.149985614,Gasolina Total
2019,5,1,5/1/2019,Gasolina Total,1278340.95,0.146982925,Gasolina Total
2019,6,1,6/1/2019,Gasolina Total,1236880.94,0.152363233,Gasolina Total
2019,7,1,7/1/2019,Gasolina Total,1265710.11,0.118526467,Gasolina Total
2019,8,1,8/1/2019,Gasolina Total,1301199.09,0.117980298,Gasolina Total
2019,9,1,9/1/2019,Gasolina Total,1203941.14,0.111843661,Gasolina Total
2019,10,1,10/1/2019,Gasolina Total,1312053.1,0.137724274,Gasolina Total
2019,11,1,11/1/2019,Gasolina Total,1263642.56,0.111280532,Gasolina Total
2019,12,1,12/1/2019,Gasolina Total,1388488.91,0.078897687,Gasolina Total
2020,1,1,1/1/2020,Gasolina Total,1262335.52,0.0533528,Gasolina Total
2020,2,1,2/1/2020,Gasolina Total,1285128.05,0.142809178,Gasolina Total
2020,3,1,3/1/2020,Gasolina Total,1083339.68,-0.13745972,Gasolina Total
2020,4,1,4/1/2020,Gasolina Total,850194.08,-0.323377507,Gasolina Total
2020,5,1,5/1/2020,Gasolina Total,886254.35,-0.3067152,Gasolina Total
2020,6,1,6/1/2020,Gasolina Total,905886.41,-0.267604196,Gasolina Total
2020,7,1,7/1/2020,Gasolina Total,1029433.31,-0.186675289,Gasolina Total
2020,8,1,8/1/2020,Gasolina Total,1221754.91,-0.061054592,Gasolina Total
2020,9,1,9/1/2020,Gasolina Total,1272110.68,0.056621987,Gasolina Total
2020,10,1,10/1/2020,Gasolina Total,1328944.89,0.012874319,Gasolina Total
2020,11,1,11/1/2020,Gasolina Total,1292486.78,0.022826249,Gasolina Total
2020,12,1,12/1/2020,Gasolina Total,1528888.48,0.101116811,Gasolina Total
2021,1,1,1/1/2021,Gasolina Total,1341446.32,0.062670185,Gasolina Total
2021,2,1,2/1/2021,Gasolina Total,,0.043823081,Gasolina Total
2021,3,1,3/1/2021,Gasolina Total,,0.238250887,Gasolina Total
2021,4,1,4/1/2021,Gasolina Total,,0.57781188,Gasolina Total
2021,5,1,5/1/2021,Gasolina Total,,0.513613242,Gasolina Total
2021,6,1,6/1/2021,Gasolina Total,,0.480810734,Gasolina Total
2021,7,1,7/1/2021,Gasolina Total,,0.303092009,Gasolina Total
2021,8,1,8/1/2021,Gasolina Total,,0.097966793,Gasolina Total
2021,9,1,9/1/2021,Gasolina Total,,0.054504408,Gasolina Total
2021,10,1,10/1/2021,Gasolina Total,,0.009407034,Gasolina Total
2021,11,1,11/1/2021,Gasolina Total,,0.037880109,Gasolina Total
2021,12,1,12/1/2021,Gasolina Total,,-0.122600283,Gasolina Total
2022,1,1,1/1/2022,Gasolina Total,,0,Gasolina Total
2022,2,1,2/1/2022,Gasolina Total,,0,Gasolina Total
2022,3,1,3/1/2022,Gasolina Total,,0,Gasolina Total
2022,4,1,4/1/2022,Gasolina Total,,0,Gasolina Total
2022,5,1,5/1/2022,Gasolina Total,,0,Gasolina Total
2022,6,1,6/1/2022,Gasolina Total,,0,Gasolina Total
2000,1,1,1/1/2000,Diesel,634667.06,,Diesel
2000,2,1,2/1/2000,Diesel,642380.66,,Diesel
2000,3,1,3/1/2000,Diesel,699807.25,,Diesel
2000,4,1,4/1/2000,Diesel,586803.98,,Diesel
2000,5,1,5/1/2000,Diesel,656948.2,,Diesel
2000,6,1,6/1/2000,Diesel,570919.88,,Diesel
2000,7,1,7/1/2000,Diesel,576436.02,,Diesel
2000,8,1,8/1/2000,Diesel,593770.77,,Diesel
2000,9,1,9/1/2000,Diesel,590145.4,,Diesel
2000,10,1,10/1/2000,Diesel,641113.36,,Diesel
2000,11,1,11/1/2000,Diesel,657086.3,,Diesel
2000,12,1,12/1/2000,Diesel,673282.26,,Diesel
2001,1,1,1/1/2001,Diesel,569328.79,-0.102948891,Diesel
2001,2,1,2/1/2001,Diesel,597749.83,-0.069477232,Diesel
2001,3,1,3/1/2001,Diesel,736085.97,0.051841018,Diesel
2001,4,1,4/1/2001,Diesel,606257.66,0.033151922,Diesel
2001,5,1,5/1/2001,Diesel,664082.66,0.010860004,Diesel
2001,6,1,6/1/2001,Diesel,559333.03,-0.020295054,Diesel
2001,7,1,7/1/2001,Diesel,589452.73,0.022581361,Diesel
2001,8,1,8/1/2001,Diesel,568546.37,-0.042481714,Diesel
2001,9,1,9/1/2001,Diesel,533108.39,-0.09664908,Diesel
2001,10,1,10/1/2001,Diesel,603371.18,-0.058869745,Diesel
2001,11,1,11/1/2001,Diesel,626156.18,-0.047071625,Diesel
2001,12,1,12/1/2001,Diesel,664190.18,-0.013504113,Diesel
2002,1,1,1/1/2002,Diesel,726672.6,0.276367211,Diesel
2002,2,1,2/1/2002,Diesel,694344.78,0.16159762,Diesel
2002,3,1,3/1/2002,Diesel,656379.29,-0.108284471,Diesel
2002,4,1,4/1/2002,Diesel,683646.17,0.127649538,Diesel
2002,5,1,5/1/2002,Diesel,707165.47,0.064875674,Diesel
2002,6,1,6/1/2002,Diesel,667820.71,0.193959009,Diesel
2002,7,1,7/1/2002,Diesel,656761.6,0.114188749,Diesel
2002,8,1,8/1/2002,Diesel,657099.74,0.155753998,Diesel
2002,9,1,9/1/2002,Diesel,653664.6,0.226138272,Diesel
2002,10,1,10/1/2002,Diesel,653053.27,0.08234084,Diesel
2002,11,1,11/1/2002,Diesel,671401.33,0.07225857,Diesel
2002,12,1,12/1/2002,Diesel,676192.45,0.018070532,Diesel
2003,1,1,1/1/2003,Diesel,769843.3,0.059408735,Diesel
2003,2,1,2/1/2003,Diesel,709783.58,0.022235063,Diesel
2003,3,1,3/1/2003,Diesel,786484.49,0.198216492,Diesel
2003,4,1,4/1/2003,Diesel,709626.39,0.038002436,Diesel
2003,5,1,5/1/2003,Diesel,755982.05,0.06903134,Diesel
2003,6,1,6/1/2003,Diesel,641540.08,-0.039352823,Diesel
2003,7,1,7/1/2003,Diesel,631704.12,-0.038153083,Diesel
2003,8,1,8/1/2003,Diesel,613428.55,-0.066460519,Diesel
2003,9,1,9/1/2003,Diesel,582989.47,-0.108121397,Diesel
2003,10,1,10/1/2003,Diesel,722763.6,0.106745243,Diesel
2003,11,1,11/1/2003,Diesel,639828.39,-0.047025436,Diesel
2003,12,1,12/1/2003,Diesel,652872.45,-0.034487223,Diesel
2004,1,1,1/1/2004,Diesel,656987.4,-0.146595937,Diesel
2004,2,1,2/1/2004,Diesel,659540.43,-0.070786577,Diesel
2004,3,1,3/1/2004,Diesel,746236.84,-0.051174118,Diesel
2004,4,1,4/1/2004,Diesel,633766.06,-0.106901788,Diesel
2004,5,1,5/1/2004,Diesel,556369.7,-0.264043769,Diesel
2004,6,1,6/1/2004,Diesel,560393.48,-0.126487187,Diesel
2004,7,1,7/1/2004,Diesel,583098.55,-0.07694357,Diesel
2004,8,1,8/1/2004,Diesel,699610.8,0.140492727,Diesel
2004,9,1,9/1/2004,Diesel,612639.57,0.050858723,Diesel
2004,10,1,10/1/2004,Diesel,619084.79,-0.143447747,Diesel
2004,11,1,11/1/2004,Diesel,705298.16,0.102323953,Diesel
2004,12,1,12/1/2004,Diesel,761864.3,0.166942027,Diesel
2005,1,1,1/1/2005,Diesel,724692.36,0.103053666,Diesel
2005,2,1,2/1/2005,Diesel,717116.77,0.087297666,Diesel
2005,3,1,3/1/2005,Diesel,802139.58,0.074912865,Diesel
2005,4,1,4/1/2005,Diesel,803996.93,0.268602061,Diesel
2005,5,1,5/1/2005,Diesel,715360.44,0.285764555,Diesel
2005,6,1,6/1/2005,Diesel,681743.36,0.216544061,Diesel
2005,7,1,7/1/2005,Diesel,678614.47,0.163807507,Diesel
2005,8,1,8/1/2005,Diesel,693681.13,-0.00847567,Diesel
2005,9,1,9/1/2005,Diesel,666258.37,0.087520955,Diesel
2005,10,1,10/1/2005,Diesel,589830.24,-0.047254513,Diesel
2005,11,1,11/1/2005,Diesel,701255.47,-0.005731888,Diesel
2005,12,1,12/1/2005,Diesel,775027.2,0.017277224,Diesel
2006,1,1,1/1/2006,Diesel,750946.36,0.036227786,Diesel
2006,2,1,2/1/2006,Diesel,734530.76,0.02428334,Diesel
2006,3,1,3/1/2006,Diesel,875047.29,0.09089155,Diesel
2006,4,1,4/1/2006,Diesel,711185.23,-0.115437879,Diesel
2006,5,1,5/1/2006,Diesel,734289.15,0.026460381,Diesel
2006,6,1,6/1/2006,Diesel,672428.87,-0.013662751,Diesel
2006,7,1,7/1/2006,Diesel,684438.7,0.008582531,Diesel
2006,8,1,8/1/2006,Diesel,707219.69,0.019516979,Diesel
2006,9,1,9/1/2006,Diesel,650791.38,-0.023214703,Diesel
2006,10,1,10/1/2006,Diesel,683543.13,0.158881121,Diesel
2006,11,1,11/1/2006,Diesel,739181.99,0.054083742,Diesel
2006,12,1,12/1/2006,Diesel,776330.26,0.001681309,Diesel
2007,1,1,1/1/2007,Diesel,810372.66,0.079135213,Diesel
2007,2,1,2/1/2007,Diesel,799394.6,0.088306499,Diesel
2007,3,1,3/1/2007,Diesel,956680.19,0.093289701,Diesel
2007,4,1,4/1/2007,Diesel,758988.58,0.067216455,Diesel
2007,5,1,5/1/2007,Diesel,811703.69,0.105427869,Diesel
2007,6,1,6/1/2007,Diesel,720896.77,0.072078851,Diesel
2007,7,1,7/1/2007,Diesel,721550.61,0.054222402,Diesel
2007,8,1,8/1/2007,Diesel,736620.9,0.041572952,Diesel
2007,9,1,9/1/2007,Diesel,669587.88,0.028882528,Diesel
2007,10,1,10/1/2007,Diesel,738702.86,0.080696781,Diesel
2007,11,1,11/1/2007,Diesel,779547.05,0.054607743,Diesel
2007,12,1,12/1/2007,Diesel,768886.87,-0.009587917,Diesel
2008,1,1,1/1/2008,Diesel,797668.91,-0.01567643,Diesel
2008,2,1,2/1/2008,Diesel,794000.25,-0.006748044,Diesel
2008,3,1,3/1/2008,Diesel,776026.79,-0.188833637,Diesel
2008,4,1,4/1/2008,Diesel,807725.77,0.064213338,Diesel
2008,5,1,5/1/2008,Diesel,682326.18,-0.159390073,Diesel
2008,6,1,6/1/2008,Diesel,507662.65,-0.295790089,Diesel
2008,7,1,7/1/2008,Diesel,544399.26,-0.245514795,Diesel
2008,8,1,8/1/2008,Diesel,556174.4,-0.244965219,Diesel
2008,9,1,9/1/2008,Diesel,557802.62,-0.166946361,Diesel
2008,10,1,10/1/2008,Diesel,617863.13,-0.163583677,Diesel
2008,11,1,11/1/2008,Diesel,688104.11,-0.117302657,Diesel
2008,12,1,12/1/2008,Diesel,778953.84,0.013092914,Diesel
2009,1,1,1/1/2009,Diesel,800526.47,0.003582389,Diesel
2009,2,1,2/1/2009,Diesel,795050.51,0.001322745,Diesel
2009,3,1,3/1/2009,Diesel,865981.57,0.115917106,Diesel
2009,4,1,4/1/2009,Diesel,822109.74,0.017807987,Diesel
2009,5,1,5/1/2009,Diesel,770687.28,0.129499794,Diesel
2009,6,1,6/1/2009,Diesel,703815.55,0.386384344,Diesel
2009,7,1,7/1/2009,Diesel,740868.09,0.360891067,Diesel
2009,8,1,8/1/2009,Diesel,692376.7,0.244891351,Diesel
2009,9,1,9/1/2009,Diesel,687435.1,0.232398478,Diesel
2009,10,1,10/1/2009,Diesel,775739.56,0.25552007,Diesel
2009,11,1,11/1/2009,Diesel,738678.65,0.073498384,Diesel
2009,12,1,12/1/2009,Diesel,891670.41,0.144702503,Diesel
2010,1,1,1/1/2010,Diesel,777741.34,-0.028462682,Diesel
2010,2,1,2/1/2010,Diesel,807692.1,0.015900361,Diesel
2010,3,1,3/1/2010,Diesel,1017058.18,0.174457073,Diesel
2010,4,1,4/1/2010,Diesel,762770.01,-0.072179816,Diesel
2010,5,1,5/1/2010,Diesel,721668.18,-0.063604397,Diesel
2010,6,1,6/1/2010,Diesel,683236.54,-0.029239209,Diesel
2010,7,1,7/1/2010,Diesel,721584.6,-0.026028237,Diesel
2010,8,1,8/1/2010,Diesel,695796.33,0.004938973,Diesel
2010,9,1,9/1/2010,Diesel,687553.88,0.000172787,Diesel
2010,10,1,10/1/2010,Diesel,745415.51,-0.039090504,Diesel
2010,11,1,11/1/2010,Diesel,785917.4,0.063950339,Diesel
2010,12,1,12/1/2010,Diesel,843762,-0.053728832,Diesel
2011,1,1,1/1/2011,Diesel,850696.79,0.093804259,Diesel
2011,2,1,2/1/2011,Diesel,819940.5,0.01516469,Diesel
2011,3,1,3/1/2011,Diesel,900485.91,-0.114617111,Diesel
2011,4,1,4/1/2011,Diesel,797527.23,0.045567104,Diesel
2011,5,1,5/1/2011,Diesel,803849.53,0.113876921,Diesel
2011,6,1,6/1/2011,Diesel,729676.79,0.067970969,Diesel
2011,7,1,7/1/2011,Diesel,718255.06,-0.004614206,Diesel
2011,8,1,8/1/2011,Diesel,699736.08,0.005662217,Diesel
2011,9,1,9/1/2011,Diesel,660384.93,-0.039515376,Diesel
2011,10,1,10/1/2011,Diesel,672214.93,-0.098201042,Diesel
2011,11,1,11/1/2011,Diesel,794507.24,0.010929698,Diesel
2011,12,1,12/1/2011,Diesel,862318.8,0.021992932,Diesel
2012,1,1,1/1/2012,Diesel,814956.72,-0.042012701,Diesel
2012,2,1,2/1/2012,Diesel,848067.25,0.034303404,Diesel
2012,3,1,3/1/2012,Diesel,925065.27,0.027295663,Diesel
2012,4,1,4/1/2012,Diesel,792201.73,-0.006677515,Diesel
2012,5,1,5/1/2012,Diesel,771542.47,-0.040190432,Diesel
2012,6,1,6/1/2012,Diesel,712464.94,-0.023588321,Diesel
2012,7,1,7/1/2012,Diesel,699130.04,-0.026627059,Diesel
2012,8,1,8/1/2012,Diesel,716720.36,0.024272409,Diesel
2012,9,1,9/1/2012,Diesel,632120.37,-0.042800129,Diesel
2012,10,1,10/1/2012,Diesel,728414.88,0.083604138,Diesel
2012,11,1,11/1/2012,Diesel,812523.44,0.022675942,Diesel
2012,12,1,12/1/2012,Diesel,848262.93,-0.016300085,Diesel
2013,1,1,1/1/2013,Diesel,863769.41,0.059896052,Diesel
2013,2,1,2/1/2013,Diesel,808853.97,-0.046238409,Diesel
2013,3,1,3/1/2013,Diesel,898352.2,-0.028876957,Diesel
2013,4,1,4/1/2013,Diesel,966103.92,0.219517559,Diesel
2013,5,1,5/1/2013,Diesel,827601.25,0.072658061,Diesel
2013,6,1,6/1/2013,Diesel,775187.12,0.088035462,Diesel
2013,7,1,7/1/2013,Diesel,732544.52,0.04779437,Diesel
2013,8,1,8/1/2013,Diesel,773147.9,0.078730204,Diesel
2013,9,1,9/1/2013,Diesel,672125.16,0.063286665,Diesel
2013,10,1,10/1/2013,Diesel,800049.12,0.098342637,Diesel
2013,11,1,11/1/2013,Diesel,821457.45,0.010995387,Diesel
2013,12,1,12/1/2013,Diesel,860351.9,0.014251442,Diesel
2014,1,1,1/1/2014,Diesel,917251.54,0.061917138,Diesel
2014,2,1,2/1/2014,Diesel,890362.31,0.100770155,Diesel
2014,3,1,3/1/2014,Diesel,1004937.39,0.118645215,Diesel
2014,4,1,4/1/2014,Diesel,972039.42,0.006143749,Diesel
2014,5,1,5/1/2014,Diesel,877263.31,0.060007232,Diesel
2014,6,1,6/1/2014,Diesel,733508.7,-0.053765625,Diesel
2014,7,1,7/1/2014,Diesel,826918.81,0.128830791,Diesel
2014,8,1,8/1/2014,Diesel,793694.01,0.026574618,Diesel
2014,9,1,9/1/2014,Diesel,728498.84,0.083873783,Diesel
2014,10,1,10/1/2014,Diesel,836278.12,0.04528347,Diesel
2014,11,1,11/1/2014,Diesel,885713.74,0.078222299,Diesel
2014,12,1,12/1/2014,Diesel,1021378.09,0.187163171,Diesel
2015,1,1,1/1/2015,Diesel,1014706.21,0.106246396,Diesel
2015,2,1,2/1/2015,Diesel,980149.84,0.100843813,Diesel
2015,3,1,3/1/2015,Diesel,1142551.06,0.136937556,Diesel
2015,4,1,4/1/2015,Diesel,1011167.74,0.040253841,Diesel
2015,5,1,5/1/2015,Diesel,944316.66,0.076434691,Diesel
2015,6,1,6/1/2015,Diesel,880016.47,0.199735559,Diesel
2015,7,1,7/1/2015,Diesel,902586.36,0.091505416,Diesel
2015,8,1,8/1/2015,Diesel,887796.85,0.118563122,Diesel
2015,9,1,9/1/2015,Diesel,734654.22,0.008449403,Diesel
2015,10,1,10/1/2015,Diesel,834285.95,-0.002382186,Diesel
2015,11,1,11/1/2015,Diesel,925431,0.044842095,Diesel
2015,12,1,12/1/2015,Diesel,1047478.84,0.025554445,Diesel
2016,1,1,1/1/2016,Diesel,1084043.63,0.068332508,Diesel
2016,2,1,2/1/2016,Diesel,1055672.64,0.0770523,Diesel
2016,3,1,3/1/2016,Diesel,1107296.65,-0.030855873,Diesel
2016,4,1,4/1/2016,Diesel,1149175.19,0.136483241,Diesel
2016,5,1,5/1/2016,Diesel,1019984.4,0.080129625,Diesel
2016,6,1,6/1/2016,Diesel,888538.1,0.009683489,Diesel
2016,7,1,7/1/2016,Diesel,883716.04,-0.020906941,Diesel
2016,8,1,8/1/2016,Diesel,866270.02,-0.024247473,Diesel
2016,9,1,9/1/2016,Diesel,877800.56,0.194848591,Diesel
2016,10,1,10/1/2016,Diesel,916410.7,0.098437173,Diesel
2016,11,1,11/1/2016,Diesel,1019671.97,0.10183468,Diesel
2016,12,1,12/1/2016,Diesel,1113827.1,0.063340907,Diesel
2017,1,1,1/1/2017,Diesel,1079339.3,-0.004339613,Diesel
2017,2,1,2/1/2017,Diesel,1052536.01,-0.002971215,Diesel
2017,3,1,3/1/2017,Diesel,1216423.42,0.098552425,Diesel
2017,4,1,4/1/2017,Diesel,1032813.29,-0.101256885,Diesel
2017,5,1,5/1/2017,Diesel,1034806.24,0.014531438,Diesel
2017,6,1,6/1/2017,Diesel,897511.89,0.010099499,Diesel
2017,7,1,7/1/2017,Diesel,938887.64,0.062431367,Diesel
2017,8,1,8/1/2017,Diesel,950188.14,0.096872936,Diesel
2017,9,1,9/1/2017,Diesel,894363.58,0.018868774,Diesel
2017,10,1,10/1/2017,Diesel,935986.17,0.021361023,Diesel
2017,11,1,11/1/2017,Diesel,1038598.26,0.018561156,Diesel
2017,12,1,12/1/2017,Diesel,1117711.45,0.00348739,Diesel
2018,1,1,1/1/2018,Diesel,1121392.53,0.038962011,Diesel
2018,2,1,2/1/2018,Diesel,1086758.89,0.032514688,Diesel
2018,3,1,3/1/2018,Diesel,1210029.5,-0.005256328,Diesel
2018,4,1,4/1/2018,Diesel,1123382.75,0.087691997,Diesel
2018,5,1,5/1/2018,Diesel,1017487.01,-0.016736689,Diesel
2018,6,1,6/1/2018,Diesel,937881.91,0.044979928,Diesel
2018,7,1,7/1/2018,Diesel,958397.37,0.020779622,Diesel
2018,8,1,8/1/2018,Diesel,1000630.58,0.053086792,Diesel
2018,9,1,9/1/2018,Diesel,889384.94,-0.005566685,Diesel
2018,10,1,10/1/2018,Diesel,977682.12,0.044547613,Diesel
2018,11,1,11/1/2018,Diesel,1069786.12,0.030028801,Diesel
2018,12,1,12/1/2018,Diesel,1114499.78,-0.002873434,Diesel
2019,1,1,1/1/2019,Diesel,1161575.14,0.035832778,Diesel
2019,2,1,2/1/2019,Diesel,1110627.82,0.021963409,Diesel
2019,3,1,3/1/2019,Diesel,1236968.66,0.022263226,Diesel
2019,4,1,4/1/2019,Diesel,1167768.5,0.039510799,Diesel
2019,5,1,5/1/2019,Diesel,1144447.81,0.124778792,Diesel
2019,6,1,6/1/2019,Diesel,1020390.82,0.087973666,Diesel
2019,7,1,7/1/2019,Diesel,1039585.88,0.084712785,Diesel
2019,8,1,8/1/2019,Diesel,1079239.25,0.078559132,Diesel
2019,9,1,9/1/2019,Diesel,981804.63,0.103914161,Diesel
2019,10,1,10/1/2019,Diesel,1053062.89,0.077101512,Diesel
2019,11,1,11/1/2019,Diesel,1131732.56,0.057905444,Diesel
2019,12,1,12/1/2019,Diesel,1185181.48,0.063420111,Diesel
2020,1,1,1/1/2020,Diesel,1193942.44,0.027865008,Diesel
2020,2,1,2/1/2020,Diesel,1243072.02,0.11925165,Diesel
2020,3,1,3/1/2020,Diesel,1111259.74,-0.101626601,Diesel
2020,4,1,4/1/2020,Diesel,873212.76,-0.252238128,Diesel
2020,5,1,5/1/2020,Diesel,832843.87,-0.272274487,Diesel
2020,6,1,6/1/2020,Diesel,789734.05,-0.226047477,Diesel
2020,7,1,7/1/2020,Diesel,875422.05,-0.157912716,Diesel
2020,8,1,8/1/2020,Diesel,894965.61,-0.170744013,Diesel
2020,9,1,9/1/2020,Diesel,968748.73,-0.013297859,Diesel
2020,10,1,10/1/2020,Diesel,1080480.55,0.026036109,Diesel
2020,11,1,11/1/2020,Diesel,1083578.15,-0.042549284,Diesel
2020,12,1,12/1/2020,Diesel,1289110.39,0.087690292,Diesel
2021,1,1,1/1/2021,Diesel,1232577.88,0.03235955,Diesel
2021,2,1,2/1/2021,Diesel,,-0.008442101,Diesel
2021,3,1,3/1/2021,Diesel,,0.109171723,Diesel
2021,4,1,4/1/2021,Diesel,,0.411543597,Diesel
2021,5,1,5/1/2021,Diesel,,0.479962721,Diesel
2021,6,1,6/1/2021,Diesel,,0.560750584,Diesel
2021,7,1,7/1/2021,Diesel,,0.407981305,Diesel
2021,8,1,8/1/2021,Diesel,,0.377234909,Diesel
2021,9,1,9/1/2021,Diesel,,0.272340125,Diesel
2021,10,1,10/1/2021,Diesel,,0.140768226,Diesel
2021,11,1,11/1/2021,Diesel,,0.137507138,Diesel
2021,12,1,12/1/2021,Diesel,,-0.043853894,Diesel
2022,1,1,1/1/2022,Diesel,,0,Diesel
2022,2,1,2/1/2022,Diesel,,0,Diesel
2022,3,1,3/1/2022,Diesel,,0,Diesel
2022,4,1,4/1/2022,Diesel,,0,Diesel
2022,5,1,5/1/2022,Diesel,,0,Diesel
2022,6,1,6/1/2022,Diesel,,0,Diesel
2000,1,1,1/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,2,1,2/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,3,1,3/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,4,1,4/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,5,1,5/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,6,1,6/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,7,1,7/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,8,1,8/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,9,1,9/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,10,1,10/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,11,1,11/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2000,12,1,12/1/2000,Predicción Gasolina Súper,,,Gasolina Súper
2001,1,1,1/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,2,1,2/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,3,1,3/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,4,1,4/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,5,1,5/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,6,1,6/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,7,1,7/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,8,1,8/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,9,1,9/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,10,1,10/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,11,1,11/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2001,12,1,12/1/2001,Predicción Gasolina Súper,,,Gasolina Súper
2002,1,1,1/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,2,1,2/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,3,1,3/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,4,1,4/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,5,1,5/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,6,1,6/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,7,1,7/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,8,1,8/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,9,1,9/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
2002,10,1,10/1/2002,Predicción Gasolina Súper,,,Gasolina Súper
